"","Country","Year","Code","Region","Income_Group","Pov_1.90","Pov_3.20","Pov_5.50","GDP_Pc","Private_Credit","Mean_Inc","Gov_Cons","Expenses","Inflation","Gini","Exports","Imports","Pop_Growth","Schooling","ATM","Bank_Acc","Bank_Branch"
"11838","Sweden","2004","SWE","Europe & Central Asia","High income",0.5,0.5,0.7,48820.6060879469,93.3979,NA,24.9907757792461,32.5266878541522,0.429237637493401,26.1,43.4469175060559,35.8469082372737,0.393298991357658,98.7198,36.6751,NA,23.5769
"11839","Eswatini","2004","SWZ","Sub-Saharan Africa","Lower middle income",NA,NA,NA,3250.39921733781,13.0472,NA,17.9466898236639,19.5804568176754,3.8712878454761,NA,68.6269789643763,75.5556537034739,0.702059521934192,33.02851,6.96874,342.754,5.86008
"11840","Sint Maarten (Dutch part)","2004","SXM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17725287372934,NA,NA,NA,NA
"11841","Seychelles","2004","SYC","Sub-Saharan Africa","High income",NA,NA,NA,8709.78268874452,29.4885,NA,38.9341210360007,NA,24.6741201604215,NA,74.0100275123175,81.5632270767441,-0.370334934558794,74.76961,34.1846,276.83,42.3238
"11842","Syrian Arab Republic","2004","SYR","Middle East & North Africa","Lower middle income",1.7,15.3,50.4,NA,9.6282,NA,15.621640394983,NA,10.3293384395259,35.8,40.0543851478818,39.811901585773,2.22241312382378,60.88994,0,NA,2.53551
"11843","Turks and Caicos Islands","2004","TCA","Latin America & Caribbean","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.68319166332976,NA,NA,NA,NA
"11844","Chad","2004","TCD","Sub-Saharan Africa","Low income",NA,NA,NA,737.987527422334,2.98542,NA,4.90858965673958,NA,9.73425647986646,NA,51.0088580567156,50.7597328648482,3.74420730653572,NA,0,NA,0.384724
"11845","East Asia & Pacific (IDA & IBRD countries)","2004","TEA",NA,NA,NA,NA,NA,2424.48269586979,NA,NA,13.0814638161484,NA,5.55826793289666,NA,36.2328265809002,33.3864933696313,0.81910047447866,65.66931,NA,NA,NA
"11846","Europe & Central Asia (IDA & IBRD countries)","2004","TEC",NA,NA,NA,NA,NA,6497.16538630991,NA,NA,16.042219914261,26.1392672759088,8.4402780947308,NA,34.4842231556802,31.8229663818032,0.0740955403569075,82.58016,NA,NA,NA
"11847","Togo","2004","TGO","Sub-Saharan Africa","Low income",NA,NA,NA,493.294577432298,14.3024,NA,8.86908655120912,13.1415087196462,-4.88346397993146,NA,33.1137594858111,49.6897707630603,2.62136578621715,NA,NA,82.8433,1.20519
"11848","Thailand","2004","THA","East Asia & Pacific","Upper middle income",0.8,9,33.9,4190.03227569788,97.2772,NA,13.1137109842283,15.4915840276627,3.56916422155251,42.5,65.9719616908803,61.4401135647432,0.690476230914128,NA,19.9222,NA,7.77633
"11849","Tajikistan","2004","TJK","Europe & Central Asia","Lower middle income",15.4,47.9,80.6,572.111890499199,11.7821,NA,11.7849267090414,13.747665066805,17.3498728079671,33.6,58.7462705928136,69.5939810610974,2.04622466808644,78.65376,0.708414,172.4,4.95667
"11850","Turkmenistan","2004","TKM","Europe & Central Asia","Upper middle income",NA,NA,NA,2593.51525381597,NA,NA,13.9189921430507,NA,18.3477638214348,NA,29.6938499051748,29.6261175833108,1.01841444820751,NA,NA,NA,NA
"11851","Latin America & the Caribbean (IDA & IBRD countries)","2004","TLA",NA,NA,NA,NA,NA,7624.58425582442,NA,NA,14.3481759518789,NA,7.51528181350517,NA,23.9056448508162,20.9847254416863,1.32848917268302,66.84781,NA,NA,NA
"11852","Timor-Leste","2004","TLS",NA,NA,NA,NA,NA,1940.05381052514,NA,NA,31.8249258160237,NA,20.9581516152623,NA,66.8212166172107,45.4655044510386,3.66274244829284,NA,NA,NA,NA
"11853","Middle East & North Africa (IDA & IBRD countries)","2004","TMN",NA,NA,NA,NA,NA,3528.69655301435,NA,NA,14.5984345682159,21.1659528026859,11.6699083392415,NA,35.5125736688849,34.7514649627584,1.73474519096351,63.63447,NA,NA,NA
"11854","Tonga","2004","TON","East Asia & Pacific","Lower middle income",NA,NA,NA,3488.58298969439,40.9079,NA,16.1715488617708,NA,5.8848967731269,NA,19.6771896561388,56.9359296211984,0.616400962637192,NA,22.5334,NA,24.1429
"11855","South Asia (IDA & IBRD)","2004","TSA",NA,NA,NA,NA,NA,873.349219535626,NA,NA,9.92824396148145,NA,6.7373269008013,NA,17.9296934090032,20.1321968683662,1.71361327728825,43.65568,NA,NA,NA
"11856","Sub-Saharan Africa (IDA & IBRD countries)","2004","TSS",NA,NA,NA,NA,NA,1329.48841223028,NA,NA,13.6721095142151,18.3743322177335,8.68283569519842,NA,28.702636640872,28.1228808728603,2.70574328718483,24.54538,NA,NA,NA
"11857","Trinidad and Tobago","2004","TTO","Latin America & Caribbean","High income",NA,NA,NA,13346.1737043392,30.6084,NA,NA,22.6183444973216,8.88468655668248,NA,NA,NA,0.503615818948441,72.64738,NA,NA,12.5802
"11858","Tunisia","2004","TUN","Middle East & North Africa","Lower middle income",NA,NA,NA,3403.10523429826,63.5927,NA,16.9223401461433,25.7753884022596,3.3515803297099,NA,42.2211408238196,44.7271528839865,0.780902005563652,NA,8.4437,NA,11.9085
"11859","Turkey","2004","TUR","Europe & Central Asia","Upper middle income",2.1,10.2,28.1,9009.88145417857,14.4021,NA,12.4396237238377,NA,12.4469050511514,41.3,22.750500759935,25.3692235838086,1.38559081714286,74.06311,28.5129,NA,14.2403
"11860","Tuvalu","2004","TUV","East Asia & Pacific","Upper middle income",NA,NA,NA,3065.71685774683,NA,NA,NA,NA,5.59964928328056,NA,NA,NA,1.29191563401768,NA,NA,NA,NA
"11861","Tanzania","2004","TZA","Sub-Saharan Africa","Low income",NA,NA,NA,581.772410946086,7.42394,NA,11.4759029365052,NA,7.02232379724509,NA,19.6512752447967,26.0658055288188,2.9204350931611,NA,0.320319,NA,1.19522
"11862","Uganda","2004","UGA","Sub-Saharan Africa","Low income",NA,NA,NA,467.480017709698,7.70475,NA,13.8873022740436,NA,15.5875499857031,NA,12.6968807488418,22.7632054970326,3.4827631655344,15.44141,1.10914,89.3596,1.13103
"11863","Ukraine","2004","UKR","Europe & Central Asia","Lower middle income",0.6,5.7,29.5,2654.33354768562,20.9784,NA,16.7175209411328,33.016625287143,15.1462038400093,28.9,60.255064157598,53.516776109706,-0.758627911477708,90.23326,20.0869,NA,3.713
"11864","Upper middle income","2004","UMC",NA,NA,NA,NA,NA,4508.57900745164,NA,NA,14.7127057843569,NA,6.95432180104099,NA,31.5269689950027,28.4600659812383,0.76689691436593,70.45876,NA,NA,NA
"11865","Uruguay","2004","URY","Latin America & Caribbean","High income",NA,NA,NA,8442.54955546941,31.4991,NA,11.0050185738234,26.5917253076624,10.1050559865832,NA,32.1122956028891,29.364392483135,-0.0463477263699301,NA,27.8167,NA,12.8202
"11866","United States","2004","USA","North America","High income",1,1.2,2,47614.2798621765,173.808,NA,15.2256860488306,20.3561275471432,2.74972115901684,40.5,9.62536806733205,14.669552440552,0.925483968943482,89.74133,164.838,NA,32.5075
"11867","Uzbekistan","2004","UZB","Europe & Central Asia","Lower middle income",NA,NA,NA,942.554054569169,NA,NA,16.2,NA,15.6481218454127,NA,41.7898866324117,34.8057825625969,1.15376921505544,NA,0.870804,512.552,38.8229
"11868","St. Vincent and the Grenadines","2004","VCT","Latin America & Caribbean","Upper middle income",NA,NA,NA,5724.05948169308,45.5446,NA,NA,20.4425810567951,4.01401147240119,NA,35.3500181078593,52.1472926763643,0.192707600587259,75.6144,20.7698,NA,NA
"11869","Venezuela","2004","VEN","Latin America & Caribbean","Upper middle income",19.8,34.2,57.2,11285.870531026,8.1365,NA,11.9559161739061,NA,33.9537243385346,49.8,36.1983535672104,19.1691020351116,1.75766734562805,59.97213,NA,369.503,15.3527
"11870","British Virgin Islands","2004","VGB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42934198415074,NA,NA,NA,NA
"11871","Virgin Islands (U.S.)","2004","VIR","Latin America & Caribbean","High income",NA,NA,NA,37654.2742802559,NA,NA,NA,NA,6.87841074561517,NA,226.480652803369,207.159778889181,-0.0359491737866097,NA,NA,NA,NA
"11872","Vietnam","2004","VNM","East Asia & Pacific","Lower middle income",26.5,60,84.7,950.129911684753,50.7421,NA,6.39096220224323,17.5598728937365,8.43331212914981,36.8,59.7310414145255,73.2854564543616,0.938228990405463,NA,1.43892,NA,NA
"11873","Vanuatu","2004","VUT","East Asia & Pacific","Lower middle income",NA,NA,NA,2556.89943357105,37.4476,NA,15.0650687449452,NA,2.12212647950021,NA,45.5995882655687,53.1063892360856,2.56968248276898,40.61177,4.89504,NA,19.5802
"11874","World","2004","WLD",NA,NA,NA,NA,NA,8695.54921062319,NA,NA,16.4621724412824,25.1891329083609,5.69244582806216,NA,27.499354285431,26.6014126241947,1.25671934853229,58.00262,NA,NA,NA
"11875","Samoa","2004","WSM","East Asia & Pacific","Lower middle income",NA,NA,NA,3296.90235240644,36.1085,NA,NA,NA,7.01516286495286,NA,28.1963414853945,42.1638807650074,0.627872437463769,NA,12.0705,402.401,17.6414
"11876","Kosovo","2004","XKX",NA,NA,NA,NA,NA,2625.47365678038,NA,NA,23.9906316635788,NA,12.9792963153379,NA,10.8365085468592,45.866396336561,0.0678386264869726,NA,NA,NA,NA
"11877","Yemen","2004","YEM","Middle East & North Africa","Lower middle income",NA,NA,NA,1182.89824967158,5.5147,NA,NA,NA,14.1055624377056,NA,NA,NA,2.81170443576823,NA,0.524616,54.6642,1.74247
"11878","South Africa","2004","ZAF","Sub-Saharan Africa","Upper middle income",NA,NA,NA,6343.8940430723,120.09,NA,19.1575642530287,28.6503054605001,6.52702610419504,NA,25.467096205328,25.6109379306702,1.24859225816915,67.34496,30.374,NA,4.87405
"11879","Zambia","2004","ZMB","Sub-Saharan Africa","Lower middle income",56.7,75.1,88.5,1061.19773107669,5.99982,NA,NA,17.4458663383882,19.7168232055938,54.3,33.5399822510719,37.2730926807002,2.67585812570878,NA,0.86253,12.5033,2.97094
"11880","Zimbabwe","2004","ZWE","Sub-Saharan Africa","Low income",NA,NA,NA,973.598383137218,15.8377,NA,21.00062760111,NA,7.6115246368098,NA,34.469799013311,41.5698095824196,1.13032327090155,NA,NA,489.446,2.72001
"11881","Aruba","2005","ABW","Latin America & Caribbean","High income",NA,NA,NA,26979.8853627251,52.6626,NA,23.130393096836,NA,3.33279535063626,NA,68.5522531160115,77.9482262703739,1.30203884024471,75.1247099999999,NA,NA,NA
"11882","Afghanistan","2005","AFG","South Asia","Low income",NA,NA,NA,365.54873357194,NA,NA,10.6703192487155,NA,10.9127735387642,NA,28.448347745716,70.7746463367921,3.8704701590704,NA,0.062562,NA,0.609975
"11883","Angola","2005","AGO","Sub-Saharan Africa","Upper middle income",NA,NA,NA,2866.43469368999,3.4305,131.0922,16.0290371753303,20.8255646807053,42.3755605995336,NA,65.5262677696291,41.0646943598961,3.57589969753347,NA,1.61192,15.2147,2.48236
"11884","Albania","2005","ALB","Europe & Central Asia","Upper middle income",1.1,10.9,42.6,3062.59250441631,11.8081,217.0335,11.0312212822525,NA,3.30331772361134,30.6,23.0129961214331,47.8593270269834,-0.511790116421897,NA,9.23534,NA,11.6681
"11885","Andorra","2005","AND",NA,NA,NA,NA,NA,48831.9293599384,NA,NA,NA,NA,3.09959688839574,NA,NA,NA,3.38241655431066,NA,NA,NA,NA
"11886","Arab World","2005","ARB",NA,NA,NA,NA,NA,5384.8483245678,NA,NA,15.708254827718,NA,12.850711956104,NA,52.8125007499563,36.388752096431,2.29740341107672,57.25289,NA,NA,NA
"11887","United Arab Emirates","2005","ARE","Middle East & North Africa","High income",NA,NA,NA,56199.0292674233,37.3099,NA,7.87256752437752,NA,16.5260168799618,NA,67.5854343932605,51.9676896079697,11.3564386275495,NA,42.9721,NA,13.606
"11888","Argentina","2005","ARG","Latin America & Caribbean","Upper middle income",3.9,10,21.7,8522.52273238782,9.81785,523.2178,12.1418612359575,NA,10.3175111982406,47.7,23.2458767338576,17.3053942367663,1.07043427835843,78.98123,22.7944,511.553,13.1782
"11889","Armenia","2005","ARM","Europe & Central Asia","Lower middle income",4.4,26.9,68.7,2571.98575552046,6.91557,171.3197,10.6868804313238,18.1464405215631,3.23983624916488,36,28.809242612927,43.2297140699714,-0.64705733450571,86.5328,4.92659,356.311,12.2315
"11890","American Samoa","2005","ASM",NA,NA,NA,NA,NA,10644.5810685804,NA,NA,NA,NA,-1.36167464717741,NA,99.0059642147117,122.0675944334,-0.246659245532166,NA,NA,NA,NA
"11891","Antigua and Barbuda","2005","ATG","Latin America & Caribbean","High income",NA,NA,NA,12857.1642874629,58.7437,NA,NA,20.4088887915462,4.46041554706522,NA,53.3431827810947,66.7898975931842,1.12220207591606,NA,65.9051,NA,NA
"11892","Australia","2005","AUS","East Asia & Pacific","High income",NA,NA,NA,48760.3551692531,98.5758,1404.666,17.5337981574903,25.6572949317959,3.79576349088889,NA,18.2853024685462,21.0293134437218,1.31978955436191,NA,143.484,NA,30.6322
"11893","Austria","2005","AUT","Europe & Central Asia","High income",0.2,0.2,0.5,44637.8564124514,89.1613,1503.211,19.3462734216739,45.9123747815754,2.53779266567406,28.7,48.6197522046932,45.4140534786122,0.681267248299787,89.18387,106.807,NA,13.3238
"11894","Azerbaijan","2005","AZE","Europe & Central Asia","Upper middle income",0,0,8.2,2949.44281843844,7.90041,315.138,10.4220403274107,NA,16.140783051882,26.6,62.9411060091835,52.9007785985227,1.02226559239828,NA,NA,92.9407,6.73214
"11895","Burundi","2005","BDI","Sub-Saharan Africa","Low income",NA,NA,NA,219.356176008148,16.4086,45.3601,14.1,NA,18.8415894746119,NA,6.2,28.9,3.2981530712579,NA,0.046135,14.8131,1.47632
"11896","Belgium","2005","BEL","Europe & Central Asia","High income",0.2,0.2,0.5,42994.3636536563,61.6343,1414.308,22.1078474178826,43.3828024070826,2.13603090882322,29.3,73.5212250642736,69.8549958777555,0.550055708089009,97.54728,83.4525,NA,53.6874
"11897","Benin","2005","BEN","Sub-Saharan Africa","Low income",NA,NA,NA,723.19995937719,13.7141,78.72796,13.4383139947904,12.0903117846712,4.29380521704674,NA,18.9320388349515,26.8845212723972,2.95238351590553,NA,NA,58.8624,1.07935
"11898","Burkina Faso","2005","BFA","Sub-Saharan Africa","Low income",NA,NA,NA,511.967590461138,15.1283,72.10616,19.7694180443221,11.4768174782094,3.73939649537559,NA,9.74399641841393,25.7917231350678,2.95918777635929,11.39514,NA,108.447,1.29503
"11899","Bangladesh","2005","BGD","South Asia","Lower middle income",25.7,66.3,89.3,598.617425921471,31.1368,100.0051,5.18022516467283,8.1426283401405,4.58636070468232,33.2,14.3928418979283,20.0040929665367,1.4916498501316,42.49755,0.19646,255.558,6.88893
"11900","Bulgaria","2005","BGR","Europe & Central Asia","Upper middle income",NA,NA,NA,5561.16384273605,34.4904,321.3432,18.3155773724036,31.7393046236951,6.51169251194735,NA,42.8633898523076,57.6334912434889,-0.752977445493645,85.90488,34.101,NA,84.5866
"11901","Bahrain","2005","BHR","Middle East & North Africa","High income",NA,NA,NA,22066.0711292424,48.5253,NA,14.0567535152193,17.3135946418409,13.7349923017282,NA,83.8940300417307,64.4194629552946,6.90436425483572,87.79237,NA,NA,NA
"11902","Bahamas","2005","BHS","Latin America & Caribbean","High income",NA,NA,NA,NA,60.3136,NA,9.75173339297696,11.3576991114455,5.05674870888848,NA,38.7598869482117,42.6363839694191,2.06305502717715,82.89832,64.4998,NA,NA
"11903","Bosnia and Herzegovina","2005","BIH","Europe & Central Asia","Upper middle income",NA,NA,NA,3946.0926912202,41.0866,584.9038,21.6097265893873,32.6172729026338,-2.75755251022561,NA,31.6311205127562,71.633751623694,0.00642617691485658,NA,12.3339,NA,26.4697
"11904","Belarus","2005","BLR","Europe & Central Asia","Upper middle income",0.4,2.6,16.6,4269.16602393702,13.1648,308.427,20.785312392899,30.250762674224,18.9721604428491,27.6,59.7978087236099,59.08654296872,-0.683005560010688,NA,15.4036,NA,5.8009
"11905","Belize","2005","BLZ","Latin America & Caribbean","Upper middle income",NA,NA,NA,4340.25743370871,65.375,290.7164,14.4499380588469,24.6240203869547,2.68043481406501,NA,54.6603234761503,62.6950688595531,2.57019400138232,65.04903,29.4972,763.641,25.4485
"11906","Bermuda","2005","BMU","North America","High income",NA,NA,NA,87616.3859691804,NA,NA,NA,NA,6.76237365063565,NA,NA,NA,0.649513649199873,NA,NA,NA,NA
"11907","Bolivia","2005","BOL","Latin America & Caribbean","Lower middle income",19.3,32.1,52.1,1720.10720336709,41.6871,295.6,15.9745575839224,25.9831531907592,5.94079556824971,58.5,35.5481435047552,32.093798986877,1.74289154929526,74.66176,NA,138.012,5.10119
"11908","Brazil","2005","BRA","Latin America & Caribbean","Upper middle income",8.6,19.7,38.1,9495.48465039729,28.8409,413.6055,18.8900014234141,25.369010093988,7.43712512306469,56.3,15.2438294846388,11.8429658002257,1.1725515129401,NA,107.453,414.415,18.19
"11909","Barbados","2005","BRB","Latin America & Caribbean","High income",NA,NA,NA,15947.8726109553,62.6538,NA,16.3638929515305,27.5427897148026,6.65692149566628,NA,43.9201498473302,51.7473635593873,0.335587958887715,92.20516,NA,NA,NA
"11910","Brunei Darussalam","2005","BRN","East Asia & Pacific","High income",NA,NA,NA,36325.1207263069,39.7017,NA,18.408700104511,NA,18.7663191432748,NA,70.1684471590321,27.2891694625922,1.55519837692421,88.26248,43.5567,NA,25.9812
"11911","Bhutan","2005","BTN","South Asia","Lower middle income",NA,NA,NA,1534.82074531128,21.1282,168.6335,21.908165631208,NA,5.85793398345773,NA,38.2497417564353,64.4483312148531,2.52256958896237,33.57333,0.466076,NA,13.7492
"11912","Botswana","2005","BWA","Sub-Saharan Africa","Upper middle income",NA,NA,NA,5512.81122938706,18.892,266.1686,19.4007450572658,NA,15.4717065647862,NA,52.9235535447696,35.5817985125809,1.43941102088059,NA,15.8855,342.188,6.32093
"11913","Central African Republic","2005","CAF","Sub-Saharan Africa","Low income",NA,NA,NA,410.415055276018,6.53088,64.55714,8.70797373464736,NA,4.18843708159385,NA,13.3627533256972,21.7081835399254,1.78116601595551,NA,0,NA,0.296329
"11914","Canada","2005","CAN","North America","High income",NA,NA,NA,47181.5623940446,170.275,1561.628,19.1370953855534,17.8811569002165,3.14704404898249,NA,36.7951092003828,32.9147342183782,0.985903766968816,NA,197.938,NA,NA
"11915","Central Europe and the Baltics","2005","CEB",NA,NA,NA,NA,NA,10703.5281875413,NA,NA,18.8653575064153,35.9354979211798,3.41850176309424,NA,46.5898576286928,49.9243858045319,-0.27459440710696,87.72273,NA,NA,NA
"11916","Switzerland","2005","CHE","Europe & Central Asia","High income",NA,NA,NA,70471.4385201236,145.639,1862.96,11.8225655214975,18.0111275909481,0.690188431837186,NA,53.7904711184196,46.5393424901655,0.640601540243491,84.39144,89.1711,NA,56.792
"11917","Channel Islands","2005","CHI","Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA,2.50470965735035,NA,NA,NA,0.731145764820099,NA,NA,NA,NA
"11918","Chile","2005","CHL","Latin America & Caribbean","High income",NA,NA,NA,11249.8679032326,70.9538,439.4437,10.5765825272496,17.4527129982861,7.64288864946813,NA,40.1598164728269,31.4569444002278,1.07897346611442,NA,39.3772,1451.33,13.1176
"11919","China","2005","CHN","East Asia & Pacific","Upper middle income",18.7,43.2,70.5,2738.2054599526,109.708,150.9695,13.9950445247524,NA,3.90263977761339,41,33.8298575661779,28.3780352999888,0.588124989556992,NA,NA,NA,NA
"11920","Cote d'Ivoire","2005","CIV","Sub-Saharan Africa","Lower middle income",NA,NA,NA,1216.20847120489,13.1053,119.2185,14.4274450426138,14.8062169910301,1.30130527324141,NA,49.8983605302186,44.0242771801941,1.86367819321239,NA,NA,79.2251,1.47943
"11921","Cameroon","2005","CMR","Sub-Saharan Africa","Lower middle income",NA,NA,NA,1264.15439961956,8.97188,127.372,10.9535810716865,NA,0.74896606796797,NA,24.5979791508275,26.370585652385,2.68611650067631,NA,0.584487,36.4702,0.98075
"11922","Congo Dem. Rep.","2005","COD",NA,NA,NA,NA,NA,300.751412107581,NA,23.30422,6.94646357669621,13.1164039621309,29.8695466222574,NA,22.9441827774461,29.3704219175618,3.18670182240912,NA,NA,NA,NA
"11923","Congo Rep.","2005","COG","Sub-Saharan Africa","Lower middle income",51.6,75.2,89.4,2503.31205460566,2.36951,83.87244,12.9940511414956,24.7909559613791,21.329453885852,47.3,84.1581731086679,54.505394197527,3.0807706247766,NA,0.541244,21.3762,0.688856
